id,keywords
31225,"[{'id':108,'name':'transvestism'},{'id':824,'name':'drag queen'},{'id':1013,'name':'homophobia'},{'id':10180,'name':'homosexuality'},{'id':11243,'name':'african american'},{'id':14512,'name':'new york city'},{'id':17975,'name':'transgender'},{'id':34115,'name':'transsexual'},{'id':155418,'name':'subculture'},{'id':155419,'name':'shoplifting'},{'id':158718,'name':'lgbt'},{'id':171636,'name':'drag'},{'id':189920,'name':'harlem'},{'id':195624,'name':'black lgbt'},{'id':208289,'name':'1980s'},{'id':208340,'name':'latinx lgbt'},{'id':234106,'name':'voguing'},{'id':234107,'name':'vogue'},{'id':243956,'name':'ball culture'}]"
510,"[{'id':428,'name':'nurse'},{'id':818,'name':'based on novel or book'},{'id':1897,'name':'oregon'},{'id':2574,'name':'lunatic asylum'},{'id':6054,'name':'friendship'},{'id':11612,'name':'hospital'},{'id':166726,'name':'female villain'},{'id':190939,'name':'shock treatment'}]"
11455,"[{'id':919,'name':'smoking'},{'id':1941,'name':'ecstasy'},{'id':2149,'name':'drug traffic'},{'id':2235,'name':'drug mule'},{'id':4523,'name':'joint'},{'id':7189,'name':'pipe'},{'id':7508,'name':'friendship bracelet'},{'id':10776,'name':'marijuana'},{'id':14964,'name':'drugs'},{'id':34117,'name':'cult film'},{'id':206977,'name':'hitchhike'}]"
1891,"[{'id':526,'name':'rebel'},{'id':803,'name':'android'},{'id':1423,'name':'asteroid'},{'id':1612,'name':'spacecraft'},{'id':2902,'name':'space battle'},{'id':3373,'name':'snow storm'},{'id':3388,'name':'space colony'},{'id':10016,'name':'lightsaber'},{'id':10527,'name':'jedi'},{'id':10842,'name':'good vs evil'},{'id':11196,'name':'rebellion'},{'id':160134,'name':'the force'},{'id':161176,'name':'space opera'},{'id':178710,'name':'stormtrooper'},{'id':210346,'name':'wookie'},{'id':232452,'name':'jedi master'},{'id':232453,'name':'jedi training'},{'id':232454,'name':'droid'}]"
2493,"[{'id':818,'name':'based on novel or book'},{'id':34117,'name':'cult film'},{'id':157186,'name':'swashbuckler'},{'id':160350,'name':'evil prince'},{'id':160362,'name':'screwball'},{'id':160364,'name':'impersonation'},{'id':245358,'name':'grandfather grandson relationship'}]"
85,"[{'id':83,'name':'saving the world'},{'id':483,'name':'riddle'},{'id':485,'name':'nepal'},{'id':486,'name':'himalaya'},{'id':487,'name':'cairo'},{'id':488,'name':'moses'},{'id':1160,'name':'egypt'},{'id':1294,'name':'whip'},{'id':1454,'name':'treasure'},{'id':1456,'name':'medallion'},{'id':2650,'name':'leather jacket'},{'id':2652,'name':'nazi'},{'id':2656,'name':'hat'},{'id':2853,'name':'mediterranean'},{'id':2854,'name':'ark of the covenant'},{'id':2856,'name':'ten commandments'},{'id':6956,'name':'treasure hunt'},{'id':9032,'name':'excavation'},{'id':11105,'name':'swastika'},{'id':41586,'name':'archaeologist'},{'id':184134,'name':'archeology '},{'id':205333,'name':'religious history'},{'id':214548,'name':'1930s'}]"
68,"[{'id':211,'name':'bureaucracy'},{'id':318,'name':'police state'},{'id':321,'name':'terror'},{'id':1025,'name':'great britain'},{'id':1566,'name':'dream'},{'id':4565,'name':'dystopia'},{'id':6086,'name':'government'},{'id':8201,'name':'satire'},{'id':10123,'name':'dark comedy'},{'id':34117,'name':'cult film'},{'id':236316,'name':'anarchic comedy'}]"
679,"[{'id':803,'name':'android'},{'id':1603,'name':'extraterrestrial technology'},{'id':1826,'name':'space marine'},{'id':2345,'name':'spaceman'},{'id':3385,'name':'cryogenics'},{'id':3387,'name':'vacuum'},{'id':3388,'name':'space colony'},{'id':3389,'name':'warrior woman'},{'id':3591,'name':'settler'},{'id':3801,'name':'space travel'},{'id':4090,'name':'colony'},{'id':9951,'name':'alien'},{'id':226177,'name':'xenomorph'}]"
429,"[{'id':801,'name':'bounty hunter'},{'id':972,'name':'refugee'},{'id':1321,'name':'gold'},{'id':2095,'name':'anti hero'},{'id':2125,'name':'gallows'},{'id':2708,'name':'hitman'},{'id':6092,'name':'army'},{'id':9503,'name':'outlaw'},{'id':10950,'name':'shootout'},{'id':11426,'name':'moral ambiguity'},{'id':156212,'name':'spaghetti western'}]"
13446,"[{'id':212,'name':'london'},{'id':237,'name':'gay'},{'id':567,'name':'alcohol'},{'id':1439,'name':'flat'},{'id':1822,'name':'bath'},{'id':3762,'name':'darkness'},{'id':5215,'name':'northern england'},{'id':6464,'name':'uncle'},{'id':10123,'name':'dark comedy'},{'id':10280,'name':'farce'},{'id':10594,'name':'money'},{'id':11004,'name':'rural setting'},{'id':11333,'name':'cigar smoking'},{'id':11826,'name':'cottage'},{'id':12987,'name':'poverty'},{'id':14766,'name':'cafe'},{'id':14829,'name':'strangulation'},{'id':15237,'name':'alcohol abuse'},{'id':18300,'name':'english countryside'},{'id':34117,'name':'cult film'},{'id':154846,'name':'farmer'},{'id':155479,'name':'british pub'},{'id':167541,'name':'buddy comedy'},{'id':198673,'name':'unemployed'},{'id':207716,'name':'actor'},{'id':208992,'name':'1960s'},{'id':227002,'name':'lake district'}]"
389,"[{'id':934,'name':'judge'},{'id':1417,'name':'jurors'},{'id':2118,'name':'sultriness'},{'id':2122,'name':'death penalty'},{'id':2123,'name':'father murder'},{'id':2124,'name':'puerto rican'},{'id':2142,'name':'anonymity'},{'id':3012,'name':'court case'},{'id':3772,'name':'heat'},{'id':6040,'name':'group'},{'id':6069,'name':'class'},{'id':6139,'name':'innocence'},{'id':6148,'name':'court'},{'id':33519,'name':'courtroom'}]"
947,"[{'id':487,'name':'cairo'},{'id':1975,'name':'arabian'},{'id':2504,'name':'world war i'},{'id':2673,'name':'horse'},{'id':3575,'name':'jerusalem'},{'id':4100,'name':'british army'},{'id':4107,'name':'british empire'},{'id':4535,'name':'damascus'},{'id':4717,'name':'camel'},{'id':6091,'name':'war'},{'id':9672,'name':'based on a true story'},{'id':15140,'name':'quicksand'},{'id':18034,'name':'desert'},{'id':173259,'name':'arab'},{'id':214410,'name':'ottoman empire'}]"
185,"[{'id':378,'name':'prison'},{'id':542,'name':'street gang'},{'id':570,'name':'rape'},{'id':704,'name':'adolescence'},{'id':738,'name':'sexuality'},{'id':766,'name':'beethoven'},{'id':818,'name':'based on novel or book'},{'id':970,'name':'parent child relationship'},{'id':1025,'name':'great britain'},{'id':2438,'name':'social worker'},{'id':3676,'name':'living together'},{'id':3679,'name':'society'},{'id':4565,'name':'dystopia'},{'id':8201,'name':'satire'},{'id':9701,'name':'controversy'},{'id':9859,'name':'controversial'},{'id':14819,'name':'violence'},{'id':34117,'name':'cult film'},{'id':192260,'name':'futuristic society'}]"
595,"[{'id':380,'name':'sibling relationship'},{'id':577,'name':'black people'},{'id':818,'name':'based on novel or book'},{'id':1412,'name':'becoming an adult'},{'id':1533,'name':'isolation'},{'id':1679,'name':'arbitrary law'},{'id':1952,'name':'socially deprived family'},{'id':2005,'name':'tree house'},{'id':2075,'name':'alabama'},{'id':2325,'name':'wrong accusal'},{'id':3009,'name':'farm worker'},{'id':3010,'name':'intolerance'},{'id':3011,'name':'exclusion'},{'id':3012,'name':'court case'},{'id':6094,'name':'defence'},{'id':6145,'name':'right and justice'},{'id':6148,'name':'court'},{'id':208349,'name':'child'},{'id':214548,'name':'1930s'},{'id':246466,'name':'based on young adult novel'}]"
28,"[{'id':1008,'name':'guerrilla'},{'id':1261,'name':'river'},{'id':2956,'name':'vietnam'},{'id':2959,'name':'vietcong'},{'id':2960,'name':'cambodia'},{'id':6092,'name':'army'},{'id':6255,'name':'insanity'},{'id':10148,'name':'tribe'},{'id':10364,'name':'mission'},{'id':10403,'name':'green beret'},{'id':10787,'name':'jungle'},{'id':12332,'name':'apocalypse'},{'id':34079,'name':'death'},{'id':177275,'name':'napalm'}]"
335,"[{'id':697,'name':'loss of loved one'},{'id':797,'name':'showdown'},{'id':800,'name':'bounty'},{'id':801,'name':'bounty hunter'},{'id':1647,'name':'sadness'},{'id':1936,'name':'blackmail'},{'id':2089,'name':'harmonica'},{'id':2095,'name':'anti hero'},{'id':2096,'name':'auction'},{'id':3737,'name':'dying and death'},{'id':4402,'name':'peasant'},{'id':6255,'name':'insanity'},{'id':156212,'name':'spaghetti western'}]"
1892,"[{'id':380,'name':'sibling relationship'},{'id':526,'name':'rebel'},{'id':1612,'name':'spacecraft'},{'id':2280,'name':'emperor'},{'id':2902,'name':'space battle'},{'id':5144,'name':'matter of life and death'},{'id':10013,'name':'death star'},{'id':10014,'name':'jabba the hutt'},{'id':10015,'name':'ewoks'},{'id':10527,'name':'jedi'},{'id':161176,'name':'space opera'}]"
144,"[{'id':220,'name':'berlin germany'},{'id':290,'name':'angel'},{'id':291,'name':'circus'},{'id':292,'name':'berlin wall'},{'id':295,'name':'library'},{'id':1566,'name':'dream'},{'id':4978,'name':'immortality'},{'id':9682,'name':'history'},{'id':211431,'name':'mortality'}]"
1092,"[{'id':1201,'name':'austria'},{'id':1227,'name':'cemetery'},{'id':2449,'name':'black market'},{'id':2968,'name':'grave'},{'id':3055,'name':'soviet troops'},{'id':3533,'name':'prater'},{'id':4100,'name':'british army'},{'id':4694,'name':'staged death'},{'id':5340,'name':'investigation'},{'id':9665,'name':'cover-up'},{'id':14967,'name':'foot chase'},{'id':41412,'name':'sewer'},{'id':156091,'name':'missing person'},{'id':160224,'name':'post world war ii'},{'id':165142,'name':'ferris wheel'},{'id':195402,'name':'film noir'},{'id':233055,'name':'vienna'},{'id':234091,'name':'evasion'},{'id':241805,'name':'penicillin'},{'id':241806,'name':'forged passport'}]"
769,"[{'id':378,'name':'prison'},{'id':818,'name':'based on novel or book'},{'id':1196,'name':'florida'},{'id':1228,'name':'1970s'},{'id':1583,'name':'mass murder'},{'id':1857,'name':'irish-american'},{'id':2149,'name':'drug traffic'},{'id':3149,'name':'gangster'},{'id':5565,'name':'biography'},{'id':9672,'name':'based on a true story'},{'id':9826,'name':'murder'},{'id':10291,'name':'organized crime'},{'id':10292,'name':'gore'},{'id':10391,'name':'mafia'},{'id':14512,'name':'new york city'},{'id':14687,'name':'extreme violence'},{'id':14819,'name':'violence'},{'id':41523,'name':'brooklyn, new york city'},{'id':214983,'name':'crime epic'},{'id':214985,'name':'tampa'}]"
348,"[{'id':803,'name':'android'},{'id':1612,'name':'spacecraft'},{'id':1825,'name':'countdown'},{'id':1826,'name':'space marine'},{'id':1828,'name':'space suit'},{'id':1829,'name':'beheading'},{'id':3801,'name':'space travel'},{'id':4565,'name':'dystopia'},{'id':6016,'name':'biology'},{'id':7956,'name':'cowardice'},{'id':9882,'name':'space'},{'id':9951,'name':'alien'},{'id':11322,'name':'female protagonist'},{'id':157634,'name':'parasite'},{'id':181034,'name':'h. r. giger'},{'id':204390,'name':'cosmos'},{'id':226177,'name':'xenomorph'}]"
766,"[{'id':530,'name':'prophecy'},{'id':616,'name':'witch'},{'id':1400,'name':'swordplay'},{'id':1545,'name':'supermarket'},{'id':3098,'name':'castle'},{'id':3970,'name':'catapult'},{'id':4013,'name':'chain saw'},{'id':4060,'name':'time frame'},{'id':4062,'name':'skeleton'},{'id':4065,'name':'pit'},{'id':4066,'name':'windmill'},{'id':4067,'name':'incantation'},{'id':4379,'name':'time travel'},{'id':10327,'name':'undead'},{'id':10466,'name':'knight'},{'id':12377,'name':'zombie'},{'id':41406,'name':'middle ages'},{'id':46958,'name':'good and bad'},{'id':157466,'name':'necronomicon'},{'id':161891,'name':'doppelgänger'}]"
175,"[{'id':131,'name':'italy'},{'id':236,'name':'suicide'},{'id':269,'name':'diving'},{'id':270,'name':'ocean'},{'id':271,'name':'competition'},{'id':560,'name':'oxygen'},{'id':629,'name':'sicily'},{'id':630,'name':'dolphin'},{'id':631,'name':'apnoe-diving'},{'id':970,'name':'parent child relationship'},{'id':3737,'name':'dying and death'},{'id':6054,'name':'friendship'},{'id':6075,'name':'sport'}]"
11645,"[{'id':441,'name':'assassination'},{'id':1419,'name':'gun'},{'id':3098,'name':'castle'},{'id':3720,'name':'power'},{'id':4152,'name':'kingdom'},{'id':5332,'name':'greed'},{'id':5515,'name':'heir to the throne'},{'id':6917,'name':'epic'},{'id':9748,'name':'revenge'},{'id':11221,'name':'blood'},{'id':11323,'name':'descent into madness'},{'id':18100,'name':'seppuku'},{'id':156479,'name':'inheritance fight'},{'id':162715,'name':'ruins'},{'id':196349,'name':'king lear'},{'id':198754,'name':'feudal japan'},{'id':204055,'name':'black widow'},{'id':215015,'name':'hopelessness'}]"
10835,"[{'id':1741,'name':'blindness and impaired vision'},{'id':2708,'name':'hitman'},{'id':6149,'name':'police'},{'id':12354,'name':'hong kong'}]"
539,"[{'id':612,'name':'hotel'},{'id':1443,'name':'clerk'},{'id':1859,'name':'arizona'},{'id':1879,'name':'shower'},{'id':2217,'name':'rain'},{'id':2669,'name':'motel'},{'id':9719,'name':'taxidermy'},{'id':10594,'name':'money'},{'id':11677,'name':'secretary'},{'id':13092,'name':'corpse'},{'id':13112,'name':'murderer'},{'id':14604,'name':'theft'},{'id':155790,'name':'private detective'},{'id':233450,'name':'proto-slasher'}]"
525,"[{'id':246,'name':'dancing'},{'id':378,'name':'prison'},{'id':520,'name':'chicago'},{'id':727,'name':'country music'},{'id':745,'name':'nun'},{'id':1416,'name':'jazz'},{'id':2636,'name':'blues'},{'id':2652,'name':'nazi'},{'id':6027,'name':'music'},{'id':6029,'name':'concert'},{'id':6031,'name':'music instrument'},{'id':6490,'name':'shopping mall'},{'id':14765,'name':'church'},{'id':15232,'name':'parole'},{'id':15483,'name':'car chase'},{'id':41591,'name':'music band'},{'id':167213,'name':'saturday night live'}]"
240,"[{'id':131,'name':'italy'},{'id':700,'name':'italian american'},{'id':701,'name':'cuba'},{'id':4232,'name':'melancholy'},{'id':6049,'name':'praise'},{'id':9748,'name':'revenge'},{'id':10391,'name':'mafia'},{'id':10909,'name':'lawyer'},{'id':11221,'name':'blood'},{'id':14632,'name':'suburb'},{'id':156024,'name':'corrupt politician'},{'id':158261,'name':'bloody body of child'},{'id':187788,'name':'man punches woman'}]"
600,"[{'id':236,'name':'suicide'},{'id':549,'name':'prostitute'},{'id':720,'name':'helicopter'},{'id':818,'name':'based on novel or book'},{'id':917,'name':'journalism'},{'id':1589,'name':'sniper'},{'id':2903,'name':'propaganda'},{'id':2956,'name':'vietnam'},{'id':2999,'name':'recruit'},{'id':4747,'name':'war photographer'},{'id':5299,'name':'war correspondent'},{'id':6091,'name':'war'},{'id':10075,'name':'boot camp'},{'id':10084,'name':'rescue'},{'id':10787,'name':'jungle'},{'id':11106,'name':'infantry'},{'id':11400,'name':'sergeant'},{'id':12425,'name':'racism'},{'id':14819,'name':'violence'},{'id':14900,'name':'genocide'},{'id':14955,'name':'fighting'},{'id':15240,'name':'platoon'},{'id':18543,'name':'combat'},{'id':46962,'name':'discipline'},{'id':158780,'name':'u.s. marine'},{'id':161840,'name':'obstacle course'},{'id':169144,'name':'peace sign'},{'id':226426,'name':'mass grave'},{'id':227845,'name':'blanket party'}]"
530,"[{'id':305,'name':'moon'},{'id':1436,'name':'inventor'},{'id':2534,'name':'missile'},{'id':2836,'name':'cheese'},{'id':10121,'name':'stop motion'},{'id':14544,'name':'robot'},{'id':15162,'name':'dog'},{'id':195732,'name':'ski'},{'id':197065,'name':'claymation'},{'id':230385,'name':'plasticine'}]"
10705,"[{'id':254,'name':'france'},{'id':497,'name':'shakespeare'},{'id':4152,'name':'kingdom'},{'id':9672,'name':'based on a true story'},{'id':10181,'name':'based on play or musical'},{'id':155453,'name':'gritty'},{'id':161257,'name':'medieval'},{'id':186686,'name':'king of england'},{'id':229827,'name':'medieval story'}]"
279,"[{'id':131,'name':'italy'},{'id':1201,'name':'austria'},{'id':1233,'name':'composer'},{'id':2199,'name':'opera'},{'id':2276,'name':'talent'},{'id':2280,'name':'emperor'},{'id':4048,'name':'musician'},{'id':5809,'name':'marriage crisis'},{'id':7881,'name':'mozart'},{'id':9649,'name':'god'},{'id':9826,'name':'murder'},{'id':18267,'name':'vienna austria'},{'id':155624,'name':'envy'},{'id':160279,'name':'18th century'}]"
3109,"[{'id':548,'name':'countryside'},{'id':2792,'name':'boxer'},{'id':4129,'name':'widow'},{'id':4552,'name':'beer'},{'id':5301,'name':'brother'},{'id':5319,'name':'pub'},{'id':9673,'name':'love'},{'id':11004,'name':'rural setting'},{'id':11018,'name':'irish'},{'id':11826,'name':'cottage'},{'id':13008,'name':'train'},{'id':14985,'name':'ireland'},{'id':222542,'name':'fiery redhead'}]"
311,"[{'id':314,'name':'life and death'},{'id':417,'name':'corruption'},{'id':542,'name':'street gang'},{'id':570,'name':'rape'},{'id':625,'name':'sadistic'},{'id':725,'name':'lovesickness'},{'id':739,'name':'sexual abuse'},{'id':802,'name':'regret'},{'id':947,'name':'prohibition'},{'id':975,'name':'money laundering'},{'id':1632,'name':'opium'},{'id':3149,'name':'gangster'},{'id':6220,'name':'mafia boss'},{'id':9826,'name':'murder'},{'id':10937,'name':'memory'},{'id':13006,'name':'torture'},{'id':14512,'name':'new york city'},{'id':158967,'name':'brooklyn bridge'},{'id':160246,'name':'childhood friends'},{'id':207876,'name':'1920s'},{'id':208992,'name':'1960s'},{'id':214548,'name':'1930s'}]"
1578,"[{'id':396,'name':'transporter'},{'id':931,'name':'jealousy'},{'id':2320,'name':'violent husband'},{'id':2340,'name':'paranoia'},{'id':2792,'name':'boxer'},{'id':5301,'name':'brother'},{'id':5565,'name':'biography'},{'id':5572,'name':'fistfight'},{'id':5573,'name':'broken nose'},{'id':6075,'name':'sport'},{'id':11925,'name':'domestic violence'},{'id':14687,'name':'extreme violence'},{'id':155464,'name':'over-the-hill fighter'}]"
703,"[{'id':1488,'name':'tennis'},{'id':2150,'name':'cocaine'},{'id':2398,'name':'narration'},{'id':2835,'name':'neurosis'},{'id':3485,'name':'comedian'},{'id':3489,'name':'job interview'},{'id':6075,'name':'sport'},{'id':9673,'name':'love'},{'id':10229,'name':'singer'},{'id':11508,'name':'jewish'},{'id':11687,'name':'breaking the fourth wall'},{'id':160442,'name':'talking to the audience'},{'id':162463,'name':'volkswagen beetle'},{'id':169280,'name':'lobster'}]"
9549,"[{'id':1947,'name':'answering machine'},{'id':2106,'name':'cold war'},{'id':3203,'name':'pilot'},{'id':3366,'name':'u.s. air force'},{'id':3801,'name':'space travel'},{'id':6078,'name':'politics'},{'id':6165,'name':'historical figure'},{'id':8044,'name':'flight'},{'id':14626,'name':'astronaut'},{'id':156836,'name':'space race'},{'id':190444,'name':'test pilot'},{'id':221295,'name':'sound barrier'}]"
